job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
160694,918,Data Engineer,Data Engineer,"Charleston, SC",via Trabajo.org,Full-time,False,"Illinois, United States",2023-11-19 17:06:15,True,True,United States,,,
160713,6605,Data Engineer,Computer Scientist - Data Engineer / Data Platform Engineer (m/w/d),"Essen, Germany",via WANE Jobs,Full-time,False,Germany,2023-05-08 17:28:45,True,False,Germany,,,
160730,6606,Data Engineer,Azure data engineer - Amsterdam,"Amsterdam, Netherlands",via LinkedIn,Full-time,False,Netherlands,2023-04-07 17:37:16,False,False,Netherlands,,,
160739,212,Data Engineer,Lead Engineer - Big Data,"Chennai, Tamil Nadu, India",via LinkedIn,Full-time,False,India,2023-09-14 17:11:55,False,False,India,,,
160795,3072,Data Analyst,Business Intelligence/Data Analyst (m/w/d),"Tauberbischofsheim, Germany",via LinkedIn,Full-time,False,Germany,2023-04-24 17:15:44,True,False,Germany,,,
160801,6609,Senior Data Engineer,Senior Data Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2023-06-27 17:32:32,True,False,Canada,,,
160855,6610,Business Analyst,Strategic CAB Business Analyst,Singapore,via BeBee Singapore,Contractor,False,Singapore,2023-04-21 17:47:21,False,False,Singapore,,,
160890,6611,Data Scientist,Data Scientist,"Alpharetta, GA",via BeBee,Contractor,False,"Florida, United States",2023-11-22 17:05:49,False,False,United States,,,
160980,458,Data Engineer,Data Engineer 1,"Chennai, Tamil Nadu, India",via LinkedIn,Full-time,False,India,2023-10-30 17:09:42,False,False,India,,,
160986,6613,Senior Data Scientist,Senior Data Specialist,Austria,via Jobs Trabajo.org,Full-time,False,Austria,2023-11-25 17:14:21,True,False,Austria,,,
161016,6614,Senior Data Scientist,Analyste Data Senior,"Brussels, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-10-28 17:27:13,True,False,Belgium,,,
161029,6043,Data Engineer,Senior Data Engineer II,"Austin, TX",via BeBee,Full-time,False,Georgia,2023-01-02 17:49:16,False,False,United States,,,
161041,6616,Data Scientist,Аналитик / Data Scientist,Russia,via Вакансии Trabajo.org,Full-time,False,Russia,2023-08-06 17:59:52,False,False,Russia,,,
161085,6617,Data Engineer,Data Engineer with Python,"Newark, NJ",via Dice.com,Contractor,False,"Illinois, United States",2023-10-18 17:08:34,True,False,United States,,,
161087,6618,Data Engineer,"Software Development Engineer III, Data Engineering","Dublin, Ireland","via SimplyHired, Ireland",Full-time,False,Ireland,2023-07-07 17:42:08,False,False,Ireland,,,
161103,6619,Data Scientist,Principal Data Scientist,"King of Prussia, PA",via Indeed,Full-time,False,"New York, United States",2023-05-05 17:18:47,False,True,United States,year,225000.0,
161177,154,Data Engineer,Lead Data Engineer,United States,via BeBee,Full-time and Part-time,False,Sudan,2023-11-30 18:01:44,False,True,Sudan,,,
161185,6621,Data Scientist,"Data Scientist - Hochschulstatistik, Datenvalidierung (m/w/d)","Mainz, Germany",via WCIA Jobs,,False,Germany,2023-05-02 17:25:24,False,False,Germany,,,
161200,6622,Data Scientist,Director Of Data,"Tuxtla Gutiérrez, Chis., Mexico",via BeBee,Full-time,False,Mexico,2023-11-17 17:28:27,True,False,Mexico,,,
161240,88,Data Analyst,Data Analyst (Metadata) - Full-time,"Charlotte, NC",via Snagajob,Full-time,False,Georgia,2023-04-17 17:37:54,True,False,United States,,,
161246,98,Data Engineer,"Customer Engineer, Data Analytics, Google Cloud","Nebraska, IN",via LinkedIn,Full-time,False,"Illinois, United States",2023-08-16 17:02:25,False,True,United States,,,
161258,6151,Senior Data Engineer,Senior Data Engineer,"Innsbruck, Austria",via BeBee,Full-time,False,Austria,2023-04-22 17:16:37,True,False,Austria,,,
161275,6626,Data Scientist,Data Scientist with Machine Learning,"St. Louis, MO",via Dice,Contractor,False,Georgia,2023-02-16 17:34:55,False,False,United States,,,
161384,6627,Data Analyst,Werkstudent Data Analyst,"Wels, Austria",via Trabajo.org,Full-time,False,Austria,2023-02-21 18:29:23,True,False,Austria,,,
161421,6628,Data Engineer,Oracle Data Engineer,"Boston, MA",via Indeed,Contractor,False,Sudan,2023-05-26 17:40:59,False,False,Sudan,,,
161456,6629,Data Analyst,Data Quality Management Analyst,"Atlanta, GA",via Dice,Contractor,False,Georgia,2023-06-29 18:12:19,False,False,United States,hour,,32.0
161464,4184,Data Engineer,Big Data Engineer,"Bengaluru, Karnataka, India",via BeBee India,Full-time,False,India,2023-07-02 17:33:16,True,False,India,,,
161494,435,Senior Data Engineer,Senior Data Engineer (Remote),Anywhere,via LinkedIn,Full-time,True,"Illinois, United States",2023-03-28 17:15:00,False,True,United States,,,
161512,6632,Data Scientist,Chef de projet Data Science,"Boulogne-Billancourt, France",via Indeed,Full-time,False,France,2023-12-01 17:20:20,False,False,France,,,
161576,6633,Data Engineer,Data Engineering Lead,Jeddah Saudi Arabia,via BeBee,Full-time,False,Saudi Arabia,2023-05-25 17:26:41,False,False,Saudi Arabia,,,
161601,6634,Data Scientist,Data Scientist H/F – CDI,"Lyon, France",via BeBee,Full-time,False,France,2023-08-22 17:16:58,False,False,France,,,
161610,6635,Data Engineer,Data Engineering Team Lead,"Kildare, Ireland",via Trabajo.org,Full-time,False,Ireland,2023-02-22 17:50:49,True,False,Ireland,,,
161629,6178,Data Scientist,Assistant DATA SCIENTIST H/F,"Montrouge, France",via LinkedIn,Full-time,False,France,2023-01-04 17:44:55,False,False,France,,,
161666,6637,Senior Data Analyst,Senior Data Analyst,Hong Kong,via Trabajo.org - Job Search - Jobs,Full-time,False,Hong Kong,2023-02-04 18:13:34,True,False,Hong Kong,,,
161733,6638,Data Engineer,Data Engineer AWS middle,"Mantua, Province of Mantua, Italy",via Trabajo. Org,Full-time,False,Italy,2023-12-20 17:19:13,True,False,Italy,,,
161874,248,Data Scientist,Data Scientist,"North Palm Beach, FL",via LinkedIn,Full-time,False,Georgia,2023-04-06 17:57:44,False,False,United States,,,
161897,6640,Data Analyst,Data Annotation,"Bengaluru, Karnataka, India",via BeBee India,Full-time,False,India,2023-12-23 17:09:35,False,False,India,,,
161935,6641,Data Analyst,Data Analyst - Remote - Full-time,"Atlanta, GA",via Snagajob,Full-time,False,Georgia,2023-04-17 17:37:39,False,True,United States,,,
161966,6642,Data Analyst,DATA SUPPORT ANALYST - NCPC,"Columbia, SC",via Nexxt,Full-time,False,Georgia,2023-08-04 18:00:16,False,True,United States,,,
161980,6643,Senior Data Scientist,(Senior) Data Scientist (m/f/d),"Berlin, Germany",via Indeed,Full-time,False,Germany,2023-03-15 17:10:49,False,False,Germany,,,
162004,6479,Data Engineer,Data Engineer Datenbanken - Qualitätssicherung / Datenmodellierung...,"Bonn, Germany",via LinkedIn,Full-time,False,Germany,2023-07-19 17:20:08,False,False,Germany,,,
162011,6645,Software Engineer,Senior Fullstack Java Developer,Ireland,via Trabajo.org,Full-time,False,Ireland,2023-03-05 17:40:23,True,False,Ireland,,,
162143,6646,Data Engineer,Junior Data Engineer (m/f/d) - hybrid option GER,"Berlin, Germany",via LinkedIn,Full-time,False,Germany,2023-10-26 17:15:11,False,False,Germany,,,
162146,2849,Data Engineer,Cloud Data Engineer (Hybrid),"Washington, DC",via Smart Recruiters Jobs,Full-time,False,"Illinois, United States",2023-02-21 17:29:51,False,True,United States,,,
162156,348,Data Engineer,Data Engineer,Denmark,via BeBee,Full-time,False,Denmark,2023-10-06 17:26:30,True,False,Denmark,,,
162165,6649,Data Analyst,Claims Data Analyst,"Alpharetta, GA",via Snagajob,Full-time,False,Georgia,2023-08-22 18:05:18,False,True,United States,hour,,22.69499969482422
162235,4962,Data Engineer,Network/Data Engineer - Senior,"Irving, TX",via LinkedIn,Full-time,False,Georgia,2023-02-13 18:14:01,False,False,United States,,,
162271,6651,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Illinois, United States",2023-12-22 17:06:03,False,True,United States,,,
162280,6652,Data Analyst,Data Analyst with Active Secret Clearance and Security+ Certification,"San Antonio, TX",via Dice,Full-time,False,"Texas, United States",2023-06-08 17:00:55,False,False,United States,,,
162284,6653,Data Analyst,Sales Data Analyst,"Panama City, Panama",via BeBee Panamá,Full-time,False,Panama,2023-04-02 17:21:29,True,False,Panama,,,
162305,5893,Business Analyst,Plannig Analyst,"Zola Predosa, Metropolitan City of Bologna, Italy",via BeBee,Full-time,False,Italy,2023-01-05 17:31:58,True,False,Italy,,,
162321,6655,Data Scientist,Data Scientist,"Trenton, NJ",via Rangam,Contractor,False,"New York, United States",2023-01-06 17:03:20,False,False,United States,,,
162353,553,Data Engineer,Data Engineer - Databricks,"San Jose, CA",via LinkedIn,Full-time,False,"California, United States",2023-11-02 17:08:43,True,False,United States,,,
162365,5914,Data Scientist,Research Analyst,Hong Kong,via BeBee 香港,Full-time,False,Hong Kong,2023-01-30 17:33:06,False,False,Hong Kong,,,
162377,6658,Data Engineer,"Staff Engineer, Data Analytics",Argentina,via BeBee,Full-time,False,Argentina,2023-08-04 17:10:38,True,False,Argentina,,,
162451,732,Data Engineer,Data Engineer,"Pleasant Prairie, WI",via Trabajo.org,Full-time,False,"California, United States",2023-10-18 17:06:17,False,True,United States,,,
162519,6660,Data Analyst,Clinical Data Analyst II,"Los Angeles, CA",via Indeed,Full-time,False,"California, United States",2023-05-12 17:00:38,False,True,United States,year,77265.0,
162559,4084,Data Analyst,Data Analyst,Anywhere,via Indeed,Full-time,True,"Texas, United States",2023-05-26 17:01:16,False,False,United States,,,
162580,6662,Senior Data Scientist,Senior Data Scientist,"Arlington, VA",via LinkedIn,Full-time,False,Georgia,2023-02-06 18:01:06,False,True,United States,,,
162595,4656,Data Scientist,LLM Data Scientist,Netherlands,via WJHL Jobs,Contractor,False,Netherlands,2023-07-17 17:52:46,False,False,Netherlands,,,
162659,5306,Data Scientist,Data Scientist,Denmark,via Trabajo.org,Full-time,False,Denmark,2023-08-09 18:02:14,False,False,Denmark,,,
162662,6665,Business Analyst,Manager of Client Analytics,"Atlanta, GA",via LinkedIn,Full-time,False,Georgia,2023-09-16 17:30:12,False,True,United States,,,
162695,6666,Data Scientist,Data Scientist Lead/Manager- REMOTE,"Mumbai, Maharashtra, India",via Career Page,Full-time,False,India,2023-11-23 17:14:09,False,False,India,,,
162697,6667,Data Engineer,Data Engineer F/H,"Nantes, France",via BeBee,Full-time,False,France,2023-04-28 17:22:16,False,False,France,,,
162776,6668,Business Analyst,Business and System Analyst,"Gdańsk, Poland",via Trabajo.org,Full-time,False,Poland,2023-02-26 17:07:33,True,False,Poland,,,
162783,6669,Data Analyst,Data Analyst,"Vilnius, Vilnius City Municipality, Lithuania",via LinkedIn,Full-time,False,Lithuania,2023-10-24 17:19:58,False,False,Lithuania,,,
162819,6670,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,"California, United States",2023-09-11 17:06:41,False,True,United States,,,
162831,3070,Software Engineer,"Principal Performance Engineer, Applied Performance Group","San Mateo, CA",via Snowflake Careers,Full-time,False,Sudan,2023-11-07 18:03:52,False,True,Sudan,,,
162862,6672,Data Analyst,Data Analyst,"New York, NY",via LinkedIn,Full-time,False,"New York, United States",2023-12-11 17:00:01,False,False,United States,,,
162873,1222,Data Analyst,Product Data Analyst - Pricing,"Estero, FL",via WANE Jobs,Full-time,False,"Florida, United States",2023-03-21 17:19:29,False,False,United States,,,
162875,6674,Software Engineer,Solutions Engineer,Austria,via Jobs Trabajo.org,Full-time,False,Austria,2023-12-28 18:47:23,False,False,Austria,,,
162890,6675,Business Analyst,Fund Reporting Analyst I,"Pasay, Metro Manila, Philippines",via LinkedIn,,False,Philippines,2023-05-11 17:21:44,False,False,Philippines,,,
162960,6676,Data Scientist,PMU Junior Analyst,"Kyiv, Ukraine",via Ua.linkedin.com,Full-time,False,Ukraine,2023-01-17 17:40:20,False,False,Ukraine,,,
163034,6677,Data Scientist,Traineeship Data Science,"Amsterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-06-14 17:17:43,False,False,Netherlands,,,
163036,3492,Data Scientist,PhD student at the intersection of neurology and data science,"Zürich, Switzerland",via BeBee Schweiz,Full-time,False,Switzerland,2023-02-02 17:54:53,False,False,Switzerland,,,
163051,647,Software Engineer,technical proposal engineer junior,"Siziano, Province of Pavia, Italy",via BeBee,Full-time,False,Italy,2023-07-02 17:34:28,False,False,Italy,,,
163098,6680,Senior Data Engineer,Senior Data Engineer,"Stuttgart, Germany",via BeBee,Full-time,False,Germany,2023-10-11 17:14:02,True,False,Germany,,,
163114,49,Machine Learning Engineer,Machine Learning Engineer Jobs,"Nellis AFB, NV",via Clearance Jobs,Full-time,False,"California, United States",2023-02-19 17:05:06,False,True,United States,,,
163125,692,Data Engineer,"Assistant Manager, Data Engineer","Bengaluru, Karnataka, India",via SimplyHired,Full-time,False,India,2023-06-29 17:16:12,False,False,India,,,
163127,6683,Data Analyst,Data Analyst,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-02-20 17:13:40,True,False,India,,,
163150,6684,Business Analyst,"Sr. Sales Engineer, Mexico",Mexico,via BeBee México,Full-time,False,Mexico,2023-06-23 18:05:51,False,False,Mexico,,,
163152,2357,Data Scientist,Director Data Scientist,"Netanya, Israel",via Fetcherr,Full-time,False,Israel,2023-07-26 17:52:58,False,False,Israel,,,
163180,6686,Senior Data Analyst,"Sr. Data/Applications Analyst, Bell + Giro","Sacramento, CA",via BeBee,Full-time,False,"California, United States",2023-04-29 17:01:27,False,True,United States,,,
163200,6687,Data Scientist,Data Scientist,"Copenhagen, Denmark",via Jooble,Full-time,False,Denmark,2023-01-01 17:40:54,False,False,Denmark,,,
163201,6688,Data Engineer,Data Engineer,"Amsterdam, Netherlands",via BeBee Nederland,Full-time,False,Netherlands,2023-03-25 17:19:04,False,False,Netherlands,,,
163290,6689,Data Analyst,Data Analyst/Software Development Tutor,"Manchester, UK",via LinkedIn,Full-time and Contractor,False,United Kingdom,2023-12-29 17:17:11,True,False,United Kingdom,,,
163295,6690,Data Engineer,BI Data Engineer,"Westlake, OH",via Snagajob,Full-time,False,Georgia,2023-04-24 18:10:07,False,False,United States,,,
163319,3759,Data Engineer,Data Management - Data Engineer II,"Jackson, MI",via LinkedIn,Full-time,False,"Florida, United States",2023-07-06 17:10:02,False,False,United States,,,
163335,6692,Data Engineer,Data Engineer (Power BI developer),"Austin, TX",via Lensa,Full-time,False,"Florida, United States",2023-09-10 17:09:40,True,False,United States,,,
163410,6488,Data Scientist,Director of Data Science,"Salt Lake City, UT",via BeBee,Full-time,False,"California, United States",2023-12-03 17:01:41,False,False,United States,,,
163448,3096,Data Engineer,Data Engineer - Pipeline Architecture,Anywhere,via LinkedIn,Contractor,True,"Texas, United States",2023-03-03 17:08:59,True,False,United States,,,
163472,246,Data Analyst,Data Delivery Analyst,"Wrocław, Poland",via Praca Trabajo.org,Full-time,False,Poland,2023-08-08 17:23:48,True,False,Poland,,,
163508,1731,Data Scientist,Data Scientist Jobs,"Chantilly, VA",via Clearance Jobs,Full-time,False,Georgia,2023-08-04 18:00:58,False,False,United States,,,
163518,62,Data Scientist,Data Scientist - TS/SCI with Polygraph Required,"McLean, VA",via Snagajob,Full-time,False,Georgia,2023-06-23 18:07:18,False,False,United States,,,
163522,3431,Data Scientist,Genomics Data Scientist (Crop Science - Vegetable R&D),"St. Louis, MO",via Dice,Full-time,False,Georgia,2023-09-16 17:30:32,False,True,United States,year,140000.0,
163653,6699,Data Engineer,Data Engineer,"Brussels, Belgium",via BeBee Belgique,Full-time,False,Belgium,2023-06-07 18:47:08,False,False,Belgium,,,
163703,497,Data Scientist,Data Scientist 1,"Columbia, SC",via Nexxt,Full-time,False,"Florida, United States",2023-08-18 17:06:38,False,False,United States,,,
163713,6701,Data Engineer,Data Engineer,"Allentown, PA",via LinkedIn,Contractor,False,"Illinois, United States",2023-09-29 17:09:04,False,False,United States,hour,,66.5
163723,348,Senior Data Engineer,Senior Data Engineer,"Austin, TX",via Indeed,Full-time,False,"New York, United States",2023-03-11 17:07:26,False,True,United States,year,122000.0,
163724,1132,Data Analyst,"Lead, Data Analyst",Mexico,via BeBee México,Full-time,False,Mexico,2023-02-07 17:18:52,False,False,Mexico,,,
163742,6704,Business Analyst,Power BI Analyst,"Porto, Portugal",via BeBee Portugal,Full-time,False,Portugal,2023-09-21 17:27:43,True,False,Portugal,,,
163768,520,Data Analyst,"IT Analyst Data, Excel","Columbia, SC",via BeBee,Full-time,False,Georgia,2023-10-15 18:09:53,False,True,United States,,,
163781,6706,Data Analyst,Business Data Analyst,"Tampa, FL",via Trabajo.org,Full-time,False,"Florida, United States",2023-04-21 17:03:00,False,True,United States,,,
163785,6707,Data Scientist,Data Scientist,Canada,via LinkedIn,Full-time,False,Canada,2023-02-02 17:16:07,False,False,Canada,,,
163795,6708,Data Engineer,Data Engineer,"Asnières-sur-Seine, France",via Emplois Trabajo.org,Full-time,False,France,2023-10-18 17:23:46,False,False,France,,,
163799,2611,Data Engineer,Data Engineer Python,"Mississauga, ON, Canada",via LinkedIn,Contractor,False,Canada,2023-04-17 17:13:25,False,False,Canada,,,
163826,6710,Senior Data Scientist,Sr. Mass Spectrometry Data Scientist,"San Francisco, CA",via LinkedIn,Full-time,False,"California, United States",2023-10-10 17:03:20,False,False,United States,,,
163844,6711,Data Analyst,"Data Analyst, Data","Donostia-San Sebastian, Spain",via BeBee,Full-time,False,Spain,2023-03-02 17:23:29,False,False,Spain,,,
163846,6712,Data Engineer,Sr. Data Engineer,"Palo Alto, CA",via Careers.rivian.com,Full-time,False,"Florida, United States",2023-06-21 17:10:34,False,True,United States,,,
163867,6713,Data Scientist,Data Scientist,"Devon, UK",via WANE Jobs,Full-time,False,United Kingdom,2023-06-18 17:12:28,False,False,United Kingdom,,,
163978,6714,Data Engineer,Data Engineer (12 months contract),Singapore,via LinkedIn,Contractor,False,Singapore,2023-05-12 18:12:57,False,False,Singapore,,,
164003,6715,Data Engineer,Data Engineer H/F,Anywhere,via HelloWork,Full-time,True,France,2023-07-11 17:54:35,False,False,France,,,
164017,1985,Data Scientist,Data Scientist,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2023-04-25 17:12:31,False,False,India,,,
164062,6717,Data Analyst,Data Analyst,"Bogotá, Bogota, Colombia",via BeBee Colombia,Full-time,False,Colombia,2023-04-21 17:51:03,False,False,Colombia,,,
164099,71,Data Engineer,"Data Engineer, Specialist. Job in Malvern WDTN Jobs","Malvern, PA",via WDTN Jobs,Full-time,False,"Texas, United States",2023-11-12 17:04:57,False,False,United States,,,
164125,3191,Data Engineer,Data Engineer BI,"Haryana, India",via Indeed,Full-time,False,India,2023-06-27 17:35:03,False,False,India,,,
164126,6720,Software Engineer,Research Software Scientist,Switzerland,via BeBee Schweiz,Full-time,False,Switzerland,2023-11-17 17:53:41,False,False,Switzerland,,,
164140,3191,Data Analyst,Sr Data Analyst I,India,via SimplyHired,Full-time,False,India,2023-07-13 17:11:34,False,False,India,,,
164189,49,Data Scientist,"Tech Excellence Data Scientist, Mid Jobs","Oklahoma City, OK",via Clearance Jobs,Full-time,False,Sudan,2023-04-27 17:36:47,False,True,Sudan,,,
164190,6723,Data Engineer,Data Engineering Lead,Anywhere,via Linkedin,Full-time,True,India,2023-02-05 17:10:26,False,False,India,,,
164196,6724,Data Analyst,Data Analyst,Ireland,via Trabajo.org,Full-time,False,Ireland,2023-03-05 17:39:51,True,False,Ireland,,,
164210,2123,Data Engineer,Azure Data Architect & Azure Data Engineer,"Espoo, Finland",via Työpaikat | Indeed,Full-time,False,Finland,2023-06-14 17:23:56,True,False,Finland,,,
164214,6726,Senior Data Engineer,"Senior Engineer, Data Management Engineering",Malaysia,via BeBee Malaysia,Full-time,False,Malaysia,2023-05-27 17:14:09,False,False,Malaysia,,,
164261,2490,Senior Data Engineer,Senior Data Engineer,"Milwaukee, WI",via Queen City News Jobs,Full-time,False,"Florida, United States",2023-08-15 17:09:55,False,False,United States,year,97930.0,
164271,6728,Data Engineer,Cyber Security Data Engineer,"McLean, VA",via Indeed,Full-time,False,"New York, United States",2023-11-12 17:01:34,True,True,United States,year,197500.0,
164397,6729,Senior Data Analyst,Senior Data Analyst,"Us, France",via LinkedIn,Full-time,False,France,2023-04-15 17:18:29,False,False,France,,,
164408,182,Senior Data Engineer,Senior data engineer (ETL),"Apeldoorn, Netherlands",via KSNT Jobs,Full-time,False,Netherlands,2023-01-23 17:23:26,True,False,Netherlands,,,
164415,6731,Data Engineer,Data Engineer. Job in Central London My Valley Jobs Today,"London, UK",via My Valley Jobs Today,Full-time,False,United Kingdom,2023-10-27 17:15:15,True,False,United Kingdom,,,
164436,6732,Data Scientist,"Data Scientist, Bioinformatician - Skin Cancer Research (m/f/d)","Mannheim, Germany",via WAVY Jobs,Full-time,False,Germany,2023-07-24 17:18:35,False,False,Germany,,,
164450,6733,Senior Data Scientist,Senior Analytics Engineer,Australia,via LinkedIn,Full-time,False,Australia,2023-11-04 17:32:51,False,False,Australia,,,
164512,6734,Data Analyst,Product Data Analyst,"New Berlin, WI",via Indeed,Full-time,False,"Illinois, United States",2023-08-24 17:03:07,True,True,United States,year,87750.0,
164523,6735,Senior Data Scientist,Sr Clinical Data Scientist,Sweden,via Trabajo.org,Full-time,False,Sweden,2023-03-27 17:28:02,False,False,Sweden,,,
164627,3135,Data Analyst,Supply Chain Data Analyst,"Fort Worth, TX",via ZipRecruiter,Full-time,False,"Texas, United States",2023-09-25 17:01:19,False,True,United States,,,
164645,536,Data Analyst,SQL/ Data Analyst,"Washington, DC",via LinkedIn,Full-time,False,"New York, United States",2023-06-02 17:00:19,True,False,United States,,,
164670,6738,Senior Data Engineer,Senior Software Engineer – Data Platform,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-03-21 17:54:03,False,False,Singapore,,,
164707,2244,Senior Data Engineer,Senior Data Engineer,"Canberra ACT, Australia",via Trabajo.org,Full-time,False,Australia,2023-06-16 17:58:01,False,False,Australia,,,
164724,6740,Data Engineer,"Tu es Dev, DevOps, Data Engineer, Ingé QA ou encore PO… Tente...","Montreal, QC, Canada",via BeBee Canada,Full-time,False,Canada,2023-01-22 17:15:56,False,False,Canada,,,
164762,6741,Data Engineer,LATAM REMOTE - Azure Data Engineer with (ADF) Azure Data...,Anywhere,via LinkedIn,Full-time,True,Brazil,2023-07-19 17:21:12,False,False,Brazil,,,
164787,6742,Data Analyst,Data Analyst Assistant,"Pomona, CA",via ComputerJobs.com,Full-time,False,"California, United States",2023-02-21 17:21:32,False,False,United States,,,
164788,4784,Data Engineer,Data Engineer,"Haryana, India",via Indeed,Full-time,False,India,2023-03-20 17:19:04,False,False,India,,,
164792,6744,Data Analyst,Junior Data Entry Coordinator / Remote,Anywhere,via LinkedIn,Full-time,True,"Texas, United States",2023-09-10 17:01:18,True,True,United States,,,
164818,6583,Machine Learning Engineer,Senior Machine Learning Engineer,"Warsaw, Poland",via Trabajo.org,Full-time,False,Poland,2023-01-05 17:35:38,False,False,Poland,,,
164834,3625,Data Engineer,Principal Data Engineer,"Chicago, IL",via LinkedIn,Contractor,False,"Illinois, United States",2023-11-01 17:06:04,False,False,United States,hour,,75.0
164835,1035,Data Analyst,Data Analyst - Quality Insights,"Des Moines, IA",via Nexxt,Full-time,False,"Illinois, United States",2023-09-22 17:03:26,False,True,United States,,,
164836,6748,Data Scientist,Lead Data Scientist,"Watertown, MA",via Trabajo.org,Full-time,False,"New York, United States",2023-11-07 17:02:38,False,False,United States,,,
164851,4512,Data Engineer,Data Engineers,"Hyderabad, Telangana, India",via LinkedIn,Full-time,False,India,2023-06-05 17:14:52,True,False,India,,,
164874,6366,Data Engineer,Data Engineer at Global Sourcing Company,Singapore,via BeBee Singapore,Full-time,False,Singapore,2023-12-11 18:00:00,True,False,Singapore,,,
164876,6751,Data Analyst,Web Developer Data Analyst,Dubai - United Arab Emirates,via BeBee,Full-time,False,United Arab Emirates,2023-06-01 18:26:23,False,False,United Arab Emirates,,,
164918,6752,Data Analyst,Data Analyst - Viva.gr,"Marousi, Greece",via Indeed,Full-time,False,Greece,2023-06-22 17:19:02,False,False,Greece,,,
164931,386,Data Engineer,SQL and Python Data Engineer - MLOps,"Glasgow, UK",via LinkedIn,Full-time,False,United Kingdom,2023-06-04 18:10:02,False,False,United Kingdom,,,
164933,113,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,India,2023-06-23 17:53:44,False,False,India,,,
164952,6755,Data Engineer,Arquitecto de Datos,"Las Condes, Chile",via Www.getonbrd.com,Full-time,False,Chile,2023-12-20 17:22:57,True,False,Chile,month,,
165010,6756,Data Scientist,Data Scientist,"Bari, Metropolitan City of Bari, Italy",via Trabajo. Org,Full-time,False,Italy,2023-11-05 17:53:02,False,False,Italy,,,
165031,386,Senior Data Scientist,Senior Data Scientist,"London, UK",via LinkedIn,Full-time,False,United Kingdom,2023-03-24 17:22:34,False,False,United Kingdom,,,
165068,348,Data Engineer,Big Data Engineer,India,via LinkedIn,Full-time,False,India,2023-05-29 17:08:53,False,False,India,,,
165082,6759,Data Engineer,Sr. Data Engineer - Now Hiring,"Houston, TX",via Snagajob,Full-time,False,Georgia,2023-04-18 18:02:47,False,False,United States,,,
165095,6760,Business Analyst,Business Analytics Senior Consultant,"Bologna, Metropolitan City of Bologna, Italy",via LinkedIn,Full-time,False,Italy,2023-03-23 17:28:25,False,False,Italy,,,
165108,6761,Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Full-time,True,"Florida, United States",2023-03-15 17:10:03,False,True,United States,year,155000.0,
165125,43,Data Scientist,Data Scientist 1,India,via LinkedIn,Full-time,False,India,2023-03-31 17:13:26,False,False,India,,,
165138,6763,Data Analyst,M&E and Data Analysis Associate,"Nairobi, Kenya",via Trabajo.org,Full-time,False,Kenya,2023-05-02 17:23:49,True,False,Kenya,,,
165147,6764,Data Scientist,Senior Associate Data Sciences,Philippines,via Trabajo.org,Full-time,False,Philippines,2023-06-13 17:10:30,False,False,Philippines,,,
165158,6765,Data Scientist,Analytics Engineer,"Helsinki, Finland",via Työpaikat | Indeed,Full-time,False,Finland,2023-01-05 17:37:32,False,False,Finland,,,
165199,6766,Software Engineer,Senior C++ Engineer,"Tel Aviv-Yafo, Israel",via Trabajo.org,Full-time,False,Israel,2023-01-27 18:21:34,True,False,Israel,,,
165259,218,Data Engineer,Data Engineering Manager,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2023-01-05 17:37:57,True,False,Canada,,,
165313,6768,Machine Learning Engineer,PhD AI Machine Learning Scientist,"Calgary, AB, Canada",via BeBee Canada,Full-time,False,Canada,2023-12-04 17:12:48,False,False,Canada,,,
165355,3276,Data Analyst,Data Analyst (0 experience required),Anywhere,via LinkedIn,Contractor,True,Australia,2023-11-30 17:16:06,True,False,Australia,,,
165394,6770,Data Engineer,Data Engineer/Lead with Database Administration exp.,Anywhere,via LinkedIn,Full-time,True,"Florida, United States",2023-02-11 17:12:07,False,False,United States,,,
165403,6771,Data Engineer,Data Engineer,United States,via LinkedIn,Full-time,False,"California, United States",2023-01-10 17:23:56,True,False,United States,,,
165406,302,Data Analyst,Lead CMMS Data Analyst,Ireland,via BeBee Ireland,Full-time,False,Ireland,2023-11-10 17:47:23,False,False,Ireland,,,
165412,6773,Data Engineer,Data Engineer - Bangalore,"Bengaluru, Karnataka, India",via Ai-Jobs.net,Full-time,False,India,2023-03-27 17:22:36,False,False,India,year,147500.0,
165413,1935,Data Engineer,Junior Data Engineer,"Aviles, Spain",via BeBee,Full-time,False,Spain,2023-04-25 17:17:22,True,False,Spain,,,
